"year","grand_prix","session_type","driver","team","total_laps","avg_lap_time_s","best_lap_time_s","avg_sector1_s","avg_sector2_s","avg_sector3_s","avg_speed_trap_kmh","max_speed_trap_kmh","soft_laps","medium_laps","hard_laps","rank_in_race"
2018,Belgian Grand Prix,R,SAI,Renault,37,110.924,108.67,31.624,49.699,29.602,307.8,320.0,0,17,0,10
2018,Belgian Grand Prix,R,ERI,Sauber,37,110.648,108.694,32.05,48.886,29.711,303.1,309.0,21,0,0,11
2018,Belgian Grand Prix,R,HAR,Toro Rosso,37,111.339,108.756,32.148,49.318,29.873,300.5,314.0,26,0,0,12
2018,Belgian Grand Prix,R,VAN,McLaren,37,111.616,108.956,32.145,49.464,30.008,302.1,310.0,0,23,0,13
2018,Belgian Grand Prix,R,SIR,Williams,37,111.051,109.113,32.027,49.218,29.806,304.5,314.0,19,0,0,14
2018,Belgian Grand Prix,R,RIC,Red Bull Racing,25,110.854,109.242,31.35,49.901,29.603,311.4,317.0,25,0,0,15
2018,Belgian Grand Prix,R,STR,Williams,37,111.063,109.287,31.833,49.535,29.695,307.7,316.0,18,0,0,16
2018,Belgian Grand Prix,R,RAI,Ferrari,2,114.848,114.32,32.163,52.501,30.185,296.5,304.0,0,2,0,17
2018,Brazilian Grand Prix,Q,HAM,Mercedes,7,78.788,67.281,21.534,39.88,17.374,302.0,336.0,0,0,0,1
2018,Brazilian Grand Prix,Q,VET,Ferrari,6,72.767,67.374,18.587,38.145,16.036,320.8,334.0,1,0,0,2
2018,Brazilian Grand Prix,Q,BOT,Mercedes,7,75.101,67.441,18.772,39.435,16.894,309.4,331.0,0,0,0,3
2018,Brazilian Grand Prix,Q,RAI,Ferrari,8,75.007,67.456,19.523,38.778,16.706,307.1,331.0,1,0,0,4
2018,Brazilian Grand Prix,Q,VER,Red Bull Racing,6,73.423,67.778,18.869,38.484,16.069,314.8,323.0,1,0,0,5
2018,Brazilian Grand Prix,Q,RIC,Red Bull Racing,6,74.948,67.78,19.577,39.198,16.173,313.0,323.0,1,0,0,6
2018,Brazilian Grand Prix,Q,GRO,Haas F1 Team,5,68.664,68.239,17.801,34.884,15.979,323.0,326.0,0,0,0,7
2018,Brazilian Grand Prix,Q,ERI,Sauber,9,79.684,68.296,21.281,41.671,16.732,307.8,328.0,0,0,0,8
2018,Brazilian Grand Prix,Q,LEC,Sauber,9,77.524,68.335,19.975,41.375,16.175,305.2,333.0,0,0,0,9
2018,Brazilian Grand Prix,Q,MAG,Haas F1 Team,4,68.77,68.474,17.731,34.972,16.067,322.0,324.0,0,0,0,10
2018,Brazilian Grand Prix,Q,GAS,Toro Rosso,11,76.518,68.616,19.952,39.844,16.722,311.7,324.0,0,0,0,11
2018,Brazilian Grand Prix,Q,PER,Racing Point,4,69.148,68.741,17.838,35.295,16.015,330.5,332.0,0,0,0,12
2018,Brazilian Grand Prix,Q,OCO,Racing Point,7,75.234,68.77,19.906,38.816,16.512,315.6,332.0,0,0,0,13
2018,Brazilian Grand Prix,Q,HUL,Renault,6,74.066,68.834,19.14,38.461,16.464,306.0,323.0,0,0,0,14
2018,Brazilian Grand Prix,Q,SIR,Williams,3,69.964,69.259,18.1,35.736,16.128,333.7,336.0,0,0,0,15
2018,Brazilian Grand Prix,Q,SAI,Renault,3,69.333,69.269,17.992,35.114,16.227,316.3,319.0,0,0,0,16
2018,Brazilian Grand Prix,Q,HAR,Toro Rosso,6,78.42,69.28,20.007,41.537,16.875,303.5,320.0,0,0,0,17
2018,Brazilian Grand Prix,Q,ALO,McLaren,3,69.468,69.402,17.996,35.307,16.165,317.3,318.0,0,0,0,18
2018,Brazilian Grand Prix,Q,STR,Williams,3,69.828,69.441,17.913,35.763,16.152,330.0,331.0,0,0,0,19
2018,Brazilian Grand Prix,Q,VAN,McLaren,3,69.719,69.601,18.047,35.436,16.235,318.0,320.0,0,0,0,20
2018,Brazilian Grand Prix,R,BOT,Mercedes,66,73.331,70.54,18.806,37.881,16.644,305.2,323.0,11,39,0,1
2018,Brazilian Grand Prix,R,VET,Ferrari,66,73.392,70.831,18.864,37.792,16.735,307.8,329.0,25,24,0,2
2018,Brazilian Grand Prix,R,RIC,Red Bull Racing,68,73.283,71.343,18.747,37.795,16.74,309.2,337.0,31,0,0,3
2018,Brazilian Grand Prix,R,VER,Red Bull Racing,68,73.261,71.578,18.981,37.527,16.753,297.5,330.0,35,0,0,4
2018,Brazilian Grand Prix,R,STR,Williams,64,75.487,71.751,19.253,39.177,17.057,294.7,316.0,15,46,0,5
2018,Brazilian Grand Prix,R,RAI,Ferrari,68,73.33,71.769,18.789,37.909,16.633,307.3,330.0,29,39,0,6
2018,Brazilian Grand Prix,R,HAM,Mercedes,68,73.305,71.795,18.761,37.864,16.68,299.3,313.0,0,51,0,7
2018,Brazilian Grand Prix,R,LEC,Sauber,68,73.854,72.082,18.94,38.133,16.782,309.9,319.0,0,35,0,8
2018,Brazilian Grand Prix,R,SAI,Renault,65,74.813,72.169,19.047,38.875,16.891,303.4,336.0,23,21,0,9
2018,Brazilian Grand Prix,R,MAG,Haas F1 Team,68,73.965,72.206,19.039,38.084,16.842,297.4,324.0,39,0,0,10
2018,Brazilian Grand Prix,R,OCO,Racing Point,65,74.734,72.352,19.207,38.708,16.819,305.9,334.0,38,0,0,11
2018,Brazilian Grand Prix,R,GRO,Haas F1 Team,68,73.965,72.362,19.007,38.08,16.878,299.8,316.0,0,38,0,12
2018,Brazilian Grand Prix,R,PER,Racing Point,67,74.371,72.472,19.03,38.504,16.838,293.9,327.0,30,0,0,13
2018,Brazilian Grand Prix,R,ALO,McLaren,64,75.084,72.643,19.206,38.801,17.076,303.2,322.0,13,37,0,14
2018,Brazilian Grand Prix,R,HAR,Toro Rosso,67,75.108,72.949,19.244,38.874,16.99,284.6,315.0,0,47,0,15
2018,Brazilian Grand Prix,R,VAN,McLaren,67,75.168,72.968,19.199,38.899,17.071,299.1,333.0,26,41,0,16
2018,Brazilian Grand Prix,R,GAS,Toro Rosso,67,75.193,73.822,19.345,38.859,16.989,279.4,307.0,0,47,0,17
2018,Brazilian Grand Prix,R,HUL,Renault,28,75.367,74.029,19.176,39.024,17.167,297.6,317.0,28,0,0,18
2018,Brazilian Grand Prix,R,SIR,Williams,66,75.551,74.262,19.243,39.281,17.027,299.1,315.0,14,52,0,19
2018,Brazilian Grand Prix,R,ERI,Sauber,16,76.489,75.281,19.657,39.773,17.059,296.4,312.0,0,0,0,20
2018,British Grand Prix,Q,HAM,Mercedes,6,96.111,85.892,29.365,39.587,27.16,301.5,321.0,5,1,0,1
2018,British Grand Prix,Q,VET,Ferrari,7,97.869,85.936,30.942,38.601,28.326,300.0,324.0,7,0,0,2
2018,British Grand Prix,Q,RAI,Ferrari,7,94.842,85.99,30.352,38.187,26.303,303.6,325.0,4,3,0,3
2018,British Grand Prix,Q,BOT,Mercedes,5,86.797,86.217,27.746,34.951,24.099,319.0,320.0,4,1,0,4
2018,British Grand Prix,Q,VER,Red Bull Racing,6,94.096,86.602,29.777,37.673,26.646,311.2,319.0,6,0,0,5
2018,British Grand Prix,Q,RIC,Red Bull Racing,6,95.737,87.099,31.031,39.478,25.228,304.8,317.0,6,0,0,6
2018,British Grand Prix,Q,MAG,Haas F1 Team,7,95.816,87.244,29.53,39.413,26.873,297.4,320.0,6,0,0,7
2018,British Grand Prix,Q,GRO,Haas F1 Team,8,93.537,87.455,29.797,38.24,25.499,303.9,320.0,8,0,0,8
2018,British Grand Prix,Q,LEC,Sauber,7,95.384,87.79,30.525,39.184,25.675,310.1,320.0,7,0,0,9
2018,British Grand Prix,Q,OCO,Force India,8,94.073,87.843,29.53,39.302,25.241,300.1,323.0,8,0,0,10
2018,British Grand Prix,Q,HUL,Renault,4,88.151,87.901,28.237,35.794,24.12,315.0,316.0,4,0,0,11
2018,British Grand Prix,Q,PER,Force India,6,96.125,87.928,30.275,39.262,26.588,310.8,322.0,6,0,0,12
2018,British Grand Prix,Q,ALO,McLaren,4,97.686,88.139,30.978,40.136,26.571,294.8,315.0,4,0,0,13
2018,British Grand Prix,Q,ERI,Sauber,6,96.863,88.249,30.789,39.979,26.094,287.3,318.0,6,0,0,14
2018,British Grand Prix,Q,GAS,Toro Rosso,5,88.828,88.343,28.44,36.002,24.387,315.2,316.0,5,0,0,15
2018,British Grand Prix,Q,SAI,Renault,4,99.075,88.456,30.866,41.3,26.909,303.3,316.0,4,0,0,16
2018,British Grand Prix,Q,VAN,McLaren,4,99.172,89.096,31.107,41.59,26.475,299.0,314.0,4,0,0,17
2018,British Grand Prix,Q,SIR,Williams,1,89.252,89.252,28.316,36.278,24.658,312.0,312.0,1,0,0,18
2018,British Grand Prix,R,VET,Ferrari,40,92.928,90.696,29.614,37.983,25.33,309.1,333.0,28,11,0,1
2018,British Grand Prix,R,RAI,Ferrari,40,93.008,90.795,29.505,38.072,25.431,319.9,346.0,22,18,0,2
2018,British Grand Prix,R,HAM,Mercedes,40,93.149,91.245,29.678,38.032,25.439,314.0,339.0,23,17,0,3
2018,British Grand Prix,R,BOT,Mercedes,40,93.189,91.377,29.749,37.974,25.466,304.2,323.0,19,21,0,4
2018,British Grand Prix,R,RIC,Red Bull Racing,38,93.314,91.589,29.8,38.032,25.483,308.2,334.0,28,10,0,5
2018,British Grand Prix,R,VER,Red Bull Racing,34,94.011,92.007,29.911,38.01,26.09,301.8,313.0,20,14,0,6
2018,British Grand Prix,R,HUL,Renault,39,95.008,93.405,30.204,38.791,26.013,297.0,304.0,0,18,21,7
2018,British Grand Prix,R,GAS,Toro Rosso,39,95.187,93.465,30.362,38.777,26.048,302.8,332.0,29,10,0,8
2018,British Grand Prix,R,PER,Force India,39,94.964,93.472,29.937,38.955,26.073,313.2,345.0,22,17,0,9
2018,British Grand Prix,R,ALO,McLaren,39,95.016,93.482,30.08,38.861,26.075,310.1,332.0,22,17,0,10
2018,British Grand Prix,R,VAN,McLaren,37,95.454,93.551,30.385,39.037,26.032,297.5,326.0,28,9,0,11
2018,British Grand Prix,R,MAG,Haas F1 Team,39,95.134,93.604,30.161,39.009,25.963,311.5,324.0,23,16,0,12
2018,British Grand Prix,R,OCO,Force India,39,95.059,93.606,30.174,38.843,26.042,304.6,321.0,17,22,0,13
2018,British Grand Prix,R,ERI,Sauber,28,95.682,93.675,30.266,39.205,26.212,308.4,323.0,22,6,0,14
2018,British Grand Prix,R,STR,Williams,39,96.239,93.869,30.478,39.417,26.344,295.4,317.0,11,28,0,15
2018,British Grand Prix,R,GRO,Haas F1 Team,28,95.633,94.391,30.354,39.164,26.116,314.5,325.0,24,4,0,16
2018,British Grand Prix,R,SAI,Renault,28,95.485,94.602,30.22,39.131,26.134,302.5,322.0,0,15,13,17
2018,British Grand Prix,R,SIR,Williams,39,96.54,94.62,30.509,39.536,26.494,291.6,313.0,19,20,0,18
2018,British Grand Prix,R,LEC,Sauber,16,95.56,95.209,30.089,39.181,26.29,307.4,323.0,16,0,0,19
2018,Canadian Grand Prix,Q,VET,Ferrari,3,71.021,70.764,19.563,22.731,28.728,324.7,326.0,0,0,0,1
2018,Canadian Grand Prix,Q,BOT,Mercedes,6,77.024,70.857,20.564,23.877,32.583,289.2,326.0,0,0,0,2
2018,Canadian Grand Prix,Q,VER,Red Bull Racing,4,71.435,70.937,19.588,22.769,29.078,322.0,324.0,0,0,0,3
2018,Canadian Grand Prix,Q,HAM,Mercedes,5,78.211,70.996,20.624,23.654,33.933,270.8,324.0,0,0,0,4
2018,Canadian Grand Prix,Q,RAI,Ferrari,5,74.98,71.095,20.819,23.882,30.279,318.0,325.0,0,0,0,5
2018,Canadian Grand Prix,Q,RIC,Red Bull Racing,4,71.417,71.116,19.643,22.766,29.008,320.5,323.0,0,0,0,6
2018,Canadian Grand Prix,Q,HUL,Renault,4,72.112,71.916,20.045,23.034,29.034,322.0,326.0,0,0,0,7
2018,Canadian Grand Prix,Q,OCO,Force India,3,72.175,72.084,19.998,23.164,29.013,325.7,327.0,0,0,0,8
2018,Canadian Grand Prix,Q,SAI,Renault,4,72.238,72.097,19.989,23.001,29.249,322.0,324.0,0,0,0,9
2018,Canadian Grand Prix,Q,PER,Force India,2,72.533,72.395,20.002,23.181,29.351,323.5,325.0,0,0,0,10
2018,Canadian Grand Prix,Q,MAG,Haas F1 Team,6,80.74,72.606,21.795,26.578,32.367,295.5,325.0,0,0,0,11
2018,Canadian Grand Prix,Q,HAR,Toro Rosso,3,76.378,72.635,20.192,24.951,31.235,314.0,325.0,0,0,0,12
2018,Canadian Grand Prix,Q,LEC,Sauber,6,79.651,72.661,23.114,25.693,30.843,311.8,325.0,0,0,0,13
2018,Canadian Grand Prix,Q,ALO,McLaren,2,72.922,72.856,20.063,23.427,29.432,319.5,323.0,0,0,0,14
2018,Canadian Grand Prix,Q,VAN,McLaren,2,72.924,72.865,20.17,23.347,29.408,318.5,319.0,0,0,0,15
2018,Canadian Grand Prix,R,RIC,Red Bull Racing,64,75.391,73.835,20.858,24.177,30.356,309.3,331.0,0,0,0,1
2018,Canadian Grand Prix,R,VER,Red Bull Racing,64,75.203,73.864,20.786,24.044,30.373,307.7,330.0,0,0,0,2
2018,Canadian Grand Prix,R,VET,Ferrari,64,75.148,73.964,20.802,24.15,30.196,309.6,326.0,0,0,0,3
2018,Canadian Grand Prix,R,BOT,Mercedes,64,75.228,73.992,20.833,24.043,30.351,312.1,335.0,0,0,0,4
2018,Canadian Grand Prix,R,RAI,Ferrari,64,75.517,74.075,21.084,24.134,30.298,313.7,328.0,0,0,0,5
2018,Canadian Grand Prix,R,HAM,Mercedes,64,75.43,74.183,20.932,24.088,30.41,315.0,332.0,0,0,0,6
2018,Canadian Grand Prix,R,PER,Force India,61,76.678,75.1,21.485,24.575,30.618,321.0,349.0,0,0,0,7
2018,Canadian Grand Prix,R,LEC,Sauber,63,76.849,75.351,21.342,24.714,30.793,311.3,336.0,0,0,0,8
2018,Canadian Grand Prix,R,MAG,Haas F1 Team,63,76.991,75.401,21.431,24.641,30.92,309.0,325.0,0,0,0,9
2018,Canadian Grand Prix,R,GRO,Haas F1 Team,63,76.9,75.47,21.409,24.641,30.85,312.2,331.0,0,0,0,10
2018,Canadian Grand Prix,R,HUL,Renault,63,76.64,75.488,21.34,24.507,30.794,308.7,333.0,0,0,0,11
2018,Canadian Grand Prix,R,OCO,Force India,63,76.707,75.498,21.412,24.676,30.618,318.0,339.0,0,0,0,12
2018,Canadian Grand Prix,R,SAI,Renault,63,76.695,75.666,21.419,24.525,30.751,312.9,333.0,0,0,0,13
2018,Canadian Grand Prix,R,GAS,Toro Rosso,63,76.913,75.699,21.593,24.575,30.745,311.0,334.0,0,0,0,14
2018,Canadian Grand Prix,R,VAN,McLaren,62,77.632,75.765,21.626,24.996,31.01,311.4,335.0,0,0,0,15
2018,Canadian Grand Prix,R,SIR,Williams,62,77.944,75.924,21.856,24.97,31.118,306.0,334.0,0,0,0,16
2018,Canadian Grand Prix,R,ALO,McLaren,34,77.174,76.18,21.459,24.723,30.992,307.1,334.0,0,0,0,17
2018,Canadian Grand Prix,R,ERI,Sauber,64,77.872,76.403,21.794,24.95,31.129,314.5,334.0,0,0,0,18
2018,Chinese Grand Prix,Q,VET,Ferrari,4,99.617,91.095,26.223,29.133,44.261,302.3,331.0,1,0,0,1
2018,Chinese Grand Prix,Q,RAI,Ferrari,4,101.561,91.182,26.312,30.303,44.946,305.5,327.0,1,0,0,2
2018,Chinese Grand Prix,Q,BOT,Mercedes,7,98.842,91.625,25.548,29.221,44.074,308.4,329.0,4,0,0,3
2018,Chinese Grand Prix,Q,HAM,Mercedes,5,96.15,91.675,25.184,27.952,43.014,318.0,327.0,4,0,0,4
2018,Chinese Grand Prix,Q,VER,Red Bull Racing,3,92.148,91.796,24.347,27.423,40.378,320.7,321.0,0,0,0,5
2018,Chinese Grand Prix,Q,RIC,Red Bull Racing,4,92.714,91.948,24.53,27.575,40.609,319.8,321.0,0,0,0,6
2018,Chinese Grand Prix,Q,HUL,Renault,4,92.654,92.494,24.506,27.618,40.53,320.8,324.0,0,0,0,7
2018,Chinese Grand Prix,Q,GRO,Haas F1 Team,4,92.869,92.524,24.558,27.634,40.677,324.8,328.0,1,0,0,8
2018,Chinese Grand Prix,Q,PER,Force India,3,93.058,92.758,24.569,27.832,40.656,324.7,327.0,0,0,0,9
2018,Chinese Grand Prix,Q,SAI,Renault,6,93.378,92.819,24.768,27.858,40.753,319.3,323.0,0,0,0,10
2018,Chinese Grand Prix,Q,MAG,Haas F1 Team,3,93.14,92.986,24.616,27.917,40.607,325.7,327.0,0,0,0,11
2018,Chinese Grand Prix,Q,OCO,Force India,2,93.208,93.057,24.534,27.849,40.825,326.0,328.0,0,0,0,12
2018,Chinese Grand Prix,Q,ALO,McLaren,2,93.33,93.232,24.654,27.928,40.748,321.5,325.0,0,0,0,13
2018,Chinese Grand Prix,Q,VAN,McLaren,2,93.665,93.505,24.865,28.005,40.793,320.5,324.0,0,0,0,14
2018,Chinese Grand Prix,Q,HAR,Toro Rosso,4,94.276,93.795,24.959,28.063,41.253,323.0,325.0,0,0,0,15
2018,Chinese Grand Prix,Q,SIR,Williams,1,94.062,94.062,24.999,27.902,41.161,320.0,320.0,0,0,0,16
2018,Chinese Grand Prix,Q,GAS,Toro Rosso,2,94.205,94.101,25.036,28.057,41.112,322.0,322.0,0,0,0,17
2018,Chinese Grand Prix,Q,STR,Williams,1,94.285,94.285,25.045,28.051,41.189,321.0,321.0,0,0,0,18
2018,Chinese Grand Prix,Q,LEC,Sauber,2,98.966,94.454,24.911,28.193,45.863,325.0,325.0,0,0,0,19
2018,Chinese Grand Prix,Q,ERI,Sauber,2,94.916,94.914,24.857,28.234,41.826,324.0,324.0,0,0,0,20
2018,Chinese Grand Prix,R,RIC,Red Bull Racing,22,96.938,95.785,25.915,28.975,42.049,311.7,334.0,9,0,0,1
2018,Chinese Grand Prix,R,VER,Red Bull Racing,22,97.485,96.206,25.861,29.28,42.344,319.7,335.0,10,0,0,2
2018,Chinese Grand Prix,R,RAI,Ferrari,22,97.397,96.456,25.973,29.232,42.193,321.2,343.0,13,9,0,3
2018,Chinese Grand Prix,R,HUL,Renault,22,97.9,96.881,26.052,29.384,42.465,308.0,311.0,10,0,0,4
2018,Chinese Grand Prix,R,HAM,Mercedes,22,97.839,96.978,26.125,29.365,42.349,314.1,320.0,12,10,0,5
2018,Chinese Grand Prix,R,BOT,Mercedes,22,97.544,96.987,26.064,29.185,42.294,310.4,314.0,13,9,0,6
2018,Chinese Grand Prix,R,ALO,McLaren,21,98.219,97.234,26.1,29.515,42.604,318.9,334.0,12,9,0,7
2018,Chinese Grand Prix,R,GRO,Haas F1 Team,20,98.72,97.41,26.402,29.496,42.822,311.9,332.0,0,0,0,8
2018,Chinese Grand Prix,R,VET,Ferrari,22,98.696,97.489,26.383,29.481,42.832,309.6,325.0,12,10,0,9
2018,Chinese Grand Prix,R,PER,Force India,22,98.851,97.673,26.236,29.912,42.703,321.5,340.0,10,0,0,10
2018,Chinese Grand Prix,R,SAI,Renault,22,98.511,97.754,26.292,29.712,42.506,318.2,339.0,10,0,0,11
2018,Chinese Grand Prix,R,OCO,Force India,22,98.85,97.985,26.327,29.765,42.758,317.8,337.0,12,0,0,12
2018,Chinese Grand Prix,R,VAN,McLaren,23,99.111,98.137,26.439,29.699,42.972,310.8,315.0,13,10,0,13
2018,Chinese Grand Prix,R,MAG,Haas F1 Team,22,98.732,98.152,26.254,29.641,42.837,312.0,323.0,12,10,0,14
2018,Chinese Grand Prix,R,GAS,Toro Rosso,23,99.579,98.367,26.424,30.016,43.139,321.1,333.0,0,13,0,15
2018,Chinese Grand Prix,R,ERI,Sauber,21,99.109,98.386,26.478,29.689,42.943,314.2,332.0,11,10,0,16
2018,Chinese Grand Prix,R,STR,Williams,23,99.365,98.5,26.48,29.848,43.037,310.5,325.0,13,10,0,17
2018,Chinese Grand Prix,R,SIR,Williams,22,99.373,98.624,26.494,29.849,43.03,313.6,327.0,22,0,0,18
2018,Chinese Grand Prix,R,HAR,Toro Rosso,16,100.975,99.376,26.632,30.198,44.145,318.7,333.0,4,0,0,19
2018,Chinese Grand Prix,R,LEC,Sauber,22,100.138,99.628,26.704,30.038,43.395,308.0,313.0,12,10,0,20
2018,French Grand Prix,Q,HAM,Mercedes,2,90.125,90.029,22.251,27.703,40.172,329.5,330.0,0,0,0,1
2018,French Grand Prix,Q,BOT,Mercedes,3,91.279,90.147,22.564,27.639,41.076,329.0,330.0,0,0,0,2
2018,French Grand Prix,Q,VET,Ferrari,3,90.665,90.4,22.603,27.867,40.195,326.0,327.0,0,0,0,3
2018,French Grand Prix,Q,VER,Red Bull Racing,3,90.77,90.705,22.606,27.83,40.334,325.7,328.0,0,0,0,4
2018,French Grand Prix,Q,RAI,Ferrari,4,98.221,90.772,23.231,30.324,44.666,280.0,330.0,0,0,0,5
2018,French Grand Prix,Q,RIC,Red Bull Racing,3,92.049,90.895,22.639,27.971,41.439,324.0,326.0,0,0,0,6
2018,French Grand Prix,Q,GRO,Haas F1 Team,1,91.472,91.472,22.682,28.092,40.698,324.0,324.0,0,0,0,7
2018,French Grand Prix,Q,MAG,Haas F1 Team,2,92.22,91.51,23.316,28.218,40.686,326.5,330.0,0,0,0,8
2018,French Grand Prix,Q,SAI,Renault,3,92.2,92.016,22.893,28.264,41.043,323.0,324.0,0,0,0,9
2018,French Grand Prix,Q,LEC,Sauber,3,92.47,92.055,22.932,28.32,41.217,324.7,326.0,0,0,0,10
2018,French Grand Prix,Q,OCO,Force India,2,92.345,92.075,23.091,28.21,41.045,327.0,328.0,0,0,0,11
2018,French Grand Prix,Q,HUL,Renault,1,92.115,92.115,22.966,28.211,40.938,324.0,324.0,0,0,0,12
2018,French Grand Prix,Q,PER,Force India,3,102.475,92.454,26.223,31.49,44.763,314.3,329.0,0,0,0,13
2018,French Grand Prix,Q,GAS,Toro Rosso,1,92.46,92.46,22.913,28.473,41.074,325.0,325.0,0,0,0,14
2018,French Grand Prix,Q,ERI,Sauber,2,92.977,92.82,23.429,28.346,41.203,324.0,325.0,0,0,0,15
2018,French Grand Prix,R,BOT,Mercedes,44,97.593,94.225,24.813,29.633,43.147,313.9,343.0,33,0,0,1
2018,French Grand Prix,R,VER,Red Bull Racing,44,96.198,94.275,24.152,29.295,42.751,312.3,338.0,25,0,0,2
2018,French Grand Prix,R,RAI,Ferrari,44,96.605,94.398,24.398,29.518,42.689,307.9,339.0,0,0,0,3
2018,French Grand Prix,R,VET,Ferrari,44,97.126,94.485,24.615,29.531,42.98,309.5,341.0,34,0,0,4
2018,French Grand Prix,R,HAM,Mercedes,44,96.102,94.509,24.166,29.386,42.55,304.0,328.0,17,0,0,5
2018,French Grand Prix,R,ALO,McLaren,42,99.55,95.133,25.305,30.214,44.031,306.3,326.0,40,0,0,6
2018,French Grand Prix,R,RIC,Red Bull Racing,44,96.792,95.382,24.359,29.537,42.896,305.7,334.0,22,0,0,7
2018,French Grand Prix,R,MAG,Haas F1 Team,44,97.735,95.425,24.695,29.878,43.162,306.3,334.0,22,0,0,8
2018,French Grand Prix,R,SAI,Renault,44,97.902,95.638,24.595,29.907,43.4,300.6,330.0,24,0,0,9
2018,French Grand Prix,R,GRO,Haas F1 Team,42,98.309,95.695,24.796,30.072,43.441,304.0,333.0,0,0,0,10
2018,French Grand Prix,R,HUL,Renault,44,97.995,95.873,24.678,29.824,43.493,306.6,334.0,31,0,0,11
2018,French Grand Prix,R,LEC,Sauber,44,98.084,95.977,24.755,29.833,43.496,311.1,336.0,0,0,0,12
2018,French Grand Prix,R,ERI,Sauber,43,99.207,96.494,25.091,30.102,44.014,305.7,332.0,0,0,0,13
2018,French Grand Prix,R,VAN,McLaren,43,98.686,96.675,25.007,30.054,43.624,300.6,315.0,0,0,0,14
2018,French Grand Prix,R,HAR,Toro Rosso,43,99.178,96.839,25.032,30.177,43.968,302.8,334.0,0,0,0,15
2018,French Grand Prix,R,SIR,Williams,45,99.866,98.3,25.234,30.25,44.382,312.0,339.0,0,0,0,16
2018,French Grand Prix,R,STR,Williams,43,99.801,98.319,25.291,30.343,44.167,301.7,321.0,43,0,0,17
2018,French Grand Prix,R,PER,Force India,22,99.453,98.319,25.263,30.147,44.043,307.5,321.0,22,0,0,17
2018,German Grand Prix,Q,VET,Ferrari,4,82.163,71.212,17.553,37.838,26.772,283.0,322.0,0,0,0,1
2018,German Grand Prix,Q,BOT,Mercedes,4,81.073,71.416,16.99,38.338,25.745,290.3,320.0,0,0,0,2
2018,German Grand Prix,Q,RAI,Ferrari,4,80.385,71.547,17.298,37.011,26.076,294.3,321.0,0,0,0,3
2018,German Grand Prix,Q,VER,Red Bull Racing,5,80.222,71.822,16.27,41.008,22.944,283.2,312.0,2,0,0,4
2018,German Grand Prix,Q,MAG,Haas F1 Team,4,82.056,72.2,17.412,39.366,25.278,287.0,319.0,0,0,0,5
2018,German Grand Prix,Q,GRO,Haas F1 Team,3,87.929,72.544,18.026,42.121,27.782,274.3,317.0,0,0,0,6
2018,German Grand Prix,Q,HUL,Renault,4,72.801,72.56,15.675,34.868,22.258,314.8,316.0,0,0,0,7
2018,German Grand Prix,Q,SAI,Renault,3,73.279,72.692,15.898,35.021,22.36,315.3,317.0,0,0,0,8
2018,German Grand Prix,Q,LEC,Sauber,5,85.223,72.717,17.13,41.914,26.179,283.4,320.0,0,0,0,9
2018,German Grand Prix,Q,PER,Force India,3,72.99,72.774,15.67,34.803,22.517,321.3,322.0,0,0,0,10
2018,German Grand Prix,Q,ERI,Sauber,4,89.603,73.562,19.269,44.833,25.501,286.3,319.0,0,0,0,11
2018,German Grand Prix,Q,ALO,McLaren,2,73.975,73.657,15.858,35.463,22.654,309.5,311.0,1,0,0,12
2018,German Grand Prix,Q,SIR,Williams,1,73.702,73.702,15.809,35.331,22.562,316.0,316.0,0,0,0,13
2018,German Grand Prix,R,HAM,Mercedes,31,77.879,75.545,17.164,36.946,23.769,303.1,333.0,13,0,0,1
2018,German Grand Prix,R,BOT,Mercedes,32,78.198,75.721,17.151,37.152,23.895,307.2,337.0,22,0,0,2
2018,German Grand Prix,R,VER,Red Bull Racing,27,78.202,75.852,17.16,37.153,23.889,301.6,330.0,15,0,0,3
2018,German Grand Prix,R,RAI,Ferrari,33,78.645,75.99,17.241,37.262,24.142,304.8,317.0,23,0,0,4
2018,German Grand Prix,R,GRO,Haas F1 Team,33,79.767,76.716,17.54,37.63,24.597,309.7,332.0,0,23,0,5
2018,German Grand Prix,R,VET,Ferrari,23,79.078,77.29,17.41,37.341,24.327,313.0,336.0,23,0,0,6
2018,German Grand Prix,R,SAI,Renault,32,79.63,77.43,17.405,37.473,24.752,308.4,330.0,0,22,0,7
2018,German Grand Prix,R,VAN,McLaren,30,80.941,77.537,17.805,38.527,24.609,290.3,327.0,1,19,0,8
2018,German Grand Prix,R,HAR,Toro Rosso,31,80.455,77.681,17.584,38.008,24.863,303.4,321.0,0,21,0,9
2018,German Grand Prix,R,MAG,Haas F1 Team,33,80.158,77.697,17.589,37.736,24.833,304.7,328.0,0,23,0,10
2018,German Grand Prix,R,ALO,McLaren,24,81.207,77.741,17.729,38.254,25.224,305.8,327.0,12,10,0,11
2018,German Grand Prix,R,ERI,Sauber,31,80.138,77.745,17.56,37.844,24.734,309.4,323.0,10,0,0,12
2018,German Grand Prix,R,GAS,Toro Rosso,28,81.139,77.762,17.876,38.144,25.119,303.2,325.0,15,0,0,13
2018,German Grand Prix,R,LEC,Sauber,27,80.073,77.852,17.614,37.646,24.812,307.1,329.0,15,0,0,14
2018,German Grand Prix,R,PER,Force India,33,80.122,77.867,17.515,37.976,24.631,311.3,336.0,33,0,0,15
